241,3,1,3
242,1,1,2
243,2,1,1
244,3,2,2
245,3,3,3
246,1,3,1
247,3,1,3
248,2,2,1
249,3,2,1
250,3,2,2
251,2,3,3
252,1,3,3
253,1,2,1
254,1,1,3
255,1,2,3
256,1,2,3
257,2,1,3
258,2,1,2
259,2,2,3
260,3,3,3
261,2,3,3
262,1,3,3
263,1,2,3
264,1,1,1
265,1,3,3
266,2,2,2
267,3,1,2
268,2,2,1
269,1,3,3
270,3,1,2
271,2,1,1
272,1,1,3
273,2,2,1
274,3,3,2
275,3,3,1
276,3,2,2
277,2,1,1
278,3,2,1
279,3,3,1
280,1,3,3
281,1,1,1
282,2,2,1
283,3,2,2
284,2,2,3
285,3,2,3
286,2,1,2
287,1,3,2
288,1,2,1
289,1,3,3
290,2,2,3
291,1,2,2
292,1,2,2
293,1,1,3
294,2,2,2
295,1,1,2
296,1,2,3
297,2,1,2
298,3,3,2
299,3,1,3
300,2,2,2
301,3,2,2
302,1,3,2
303,1,1,3
304,2,3,2
305,3,1,3
306,1,3,2
307,1,2,1
308,2,2,3
309,3,3,3
310,3,2,3
311,1,2,2
312,3,2,1
313,2,3,3
314,2,2,2
315,3,2,3
316,3,1,3
317,3,1,1
318,3,1,1
319,3,3,3
320,1,3,2
321,1,1,3
322,3,1,2
323,3,1,2
324,3,3,3
325,1,1,2
326,3,3,1
327,3,1,1
328,2,1,3
329,1,3,1
330,3,2,3
331,2,1,1
332,1,3,1
333,3,3,3
334,1,2,1
335,1,1,1
336,2,2,3
337,3,2,1
338,3,2,3
339,1,3,1
340,2,2,3
341,1,3,3
342,1,3,3
343,1,3,3
344,3,1,2
345,3,1,1
346,1,2,2
347,3,3,2
348,3,1,2
349,3,2,2
350,3,1,2
351,1,1,3
352,1,2,1
353,2,2,1
354,3,3,2
355,2,3,3
356,3,2,1
357,1,1,2
358,1,1,2
359,3,3,2
360,3,1,3
361,1,2,3
362,2,1,2
363,3,3,3
364,2,2,1
365,1,1,2
366,2,2,1
367,2,3,2
368,2,1,1
369,1,2,3
370,1,1,2
371,2,3,3
372,2,2,2
373,2,2,1
374,2,3,1
375,1,2,1
376,2,1,1
377,1,1,2
378,3,1,2
379,2,2,3
380,1,3,3
381,1,3,1
382,2,3,2
383,2,3,3
384,1,1,2
385,2,2,2
386,2,2,3
387,2,2,2
388,1,3,1
389,3,2,2
390,2,2,2
391,2,1,2
392,3,1,3
393,1,1,1
394,2,3,2
395,3,1,3
396,3,3,2
397,1,1,1
398,1,2,2
399,1,2,3
400,2,1,2
401,1,1,2
402,1,2,1
403,1,2,1
404,1,1,1
405,1,1,1
406,2,3,1
407,3,3,1
408,2,3,3
409,2,1,3
410,2,3,3
411,1,1,2
412,3,2,3
413,3,1,2
414,3,3,2
415,2,1,1
416,1,1,1
417,3,1,3
418,2,1,3
419,1,2,3
420,2,3,3
421,2,3,3
422,2,2,1
423,3,3,2
424,1,1,1
425,2,1,1
426,3,3,2
427,1,3,3
428,2,1,1
429,3,2,2
430,2,1,1
431,3,3,3
432,3,3,1
433,1,2,3
434,1,3,1
435,3,2,2
436,3,3,3
437,3,3,3
438,1,3,3
439,3,1,1
440,1,3,3
441,2,2,1
442,1,2,2
443,3,1,2
444,3,2,1
445,1,2,1
446,2,3,1
447,3,3,3
448,3,2,2
449,1,2,1
450,2,3,2
451,2,3,2
452,2,2,3
453,2,2,3
454,3,3,2
455,2,2,3
456,1,3,2
457,2,3,1
458,1,1,1
459,2,1,3
460,3,2,1
461,2,2,3
462,1,1,1
463,3,2,1
464,1,2,3
465,1,3,2
466,3,2,3
467,1,3,3
468,3,2,2
469,1,3,1
470,1,2,1
471,1,1,1
472,2,1,2
473,1,3,1
474,3,2,1
475,2,1,1
476,3,1,3
477,2,2,2
478,1,1,1
479,1,1,2
480,2,1,3
481,1,1,3
482,2,3,1
483,1,1,1
484,1,2,2
485,2,1,2
486,2,2,1
487,1,2,1
488,2,2,1
489,2,3,1
490,1,1,1
491,1,3,3
492,3,1,3
493,3,1,1
494,2,2,2
495,3,3,3
496,2,1,2
497,1,1,1
498,1,2,2
499,2,3,1
500,3,3,1
501,2,3,3
502,2,2,2
503,1,3,1
504,2,3,3
505,1,3,1
506,1,2,1
507,3,1,1
508,1,2,3
509,3,1,1
510,3,3,1
511,1,3,2
512,1,1,1
513,1,2,2
514,1,3,3
515,3,2,1
516,2,2,2
517,1,3,1
518,2,3,3
519,1,1,3
520,2,3,1
521,3,1,3
522,2,2,1
523,1,1,2
524,2,2,3
525,2,2,3
526,2,3,1
527,3,3,1
528,2,1,3
529,3,3,3
530,1,3,3
531,2,2,3
532,1,2,3
533,2,3,1
534,1,1,1
535,1,1,2
536,2,3,2
537,2,1,2
538,3,2,1
539,1,2,2
540,2,3,2
541,3,2,1
542,1,3,1
543,3,3,3
544,1,1,2
545,3,1,1
546,1,1,1
547,3,3,3
548,3,1,3
549,2,2,2
550,3,2,2
551,2,1,2
552,2,3,2
553,1,3,2
554,3,3,1
555,3,1,3
556,1,3,3
557,1,3,1
558,2,1,1
559,1,2,3
560,1,1,3
561,3,3,1
562,3,1,1
563,1,1,1
564,1,2,3
565,3,2,1
566,3,1,2
567,2,1,2
568,1,2,1
569,2,3,1
570,3,3,3
571,1,2,3
572,1,3,1
573,3,2,3
574,1,1,2
575,3,3,2
576,2,3,3
577,1,3,2
578,2,2,3
579,2,3,1
580,2,2,1
581,1,1,1
582,3,3,1
583,1,2,3
584,2,2,1
585,1,2,3
586,1,1,2
587,2,3,3
588,1,2,3
589,2,2,1
590,1,1,1
591,1,2,3
592,1,1,3
593,2,3,3
594,3,1,1
595,3,2,3
596,2,3,2
597,2,2,3
598,2,3,3
599,1,3,3
600,1,3,3
601,2,2,3
602,1,3,2
603,1,1,1
604,3,3,3
605,3,2,1
606,1,3,3
607,3,1,1
608,3,3,3
609,1,3,3
610,2,2,3
611,3,2,1
612,3,2,3
613,2,1,2
614,1,2,2
615,3,2,1
616,2,1,3
617,3,2,2
618,1,1,1
619,3,1,3
620,2,2,2
621,2,3,2
622,1,1,3
623,3,1,2
624,3,2,1
625,2,3,2
626,1,1,2
627,1,3,2
628,1,2,2
629,1,1,1
630,3,1,1
631,1,1,1
632,3,2,1
633,1,3,2
634,1,2,1
635,2,1,2
636,3,2,2
637,3,3,1
638,3,3,2
639,2,2,2
640,2,1,3
641,2,1,1
642,3,3,3
643,3,2,3
644,2,2,1
645,1,3,3
646,3,3,2
647,2,1,1
648,2,3,1
649,2,2,3
650,2,3,1
651,1,2,2
652,3,3,1
653,3,1,1
654,3,2,3
655,3,1,3
656,2,3,1
657,1,3,3
658,3,2,2
659,1,3,3
660,3,2,1
661,1,1,2
662,3,1,3
663,3,2,2
664,2,1,2
665,3,3,2
666,1,1,2
667,2,3,3
668,3,1,3
669,1,1,2
670,3,2,3
671,1,3,3
672,2,1,1
673,2,1,3
674,1,3,3
675,3,3,3
676,2,1,1
677,3,2,2
678,3,1,1
679,3,3,2
680,3,3,3
681,3,3,3
682,3,3,1
683,3,3,2
684,2,3,1
685,1,1,2
686,1,2,1
687,1,1,2
688,1,1,3
689,3,1,1
690,2,1,1
691,1,3,1
692,1,1,3
693,1,3,3
694,3,2,1
695,3,1,1
696,3,3,2
697,2,1,1
698,3,3,1
699,3,1,3
700,1,2,1
701,2,3,2
702,1,3,3
703,1,3,3
704,2,2,1
705,1,2,2
706,2,2,2
707,2,1,3
708,1,2,3
709,2,3,1
710,2,1,2
711,2,2,2
712,2,1,1
713,2,1,2
714,1,1,3
715,3,2,1
716,1,2,1
717,3,1,2
718,3,2,3
719,1,1,1
720,1,3,3
721,1,1,3
722,2,1,1
723,2,1,1
724,3,3,3
725,2,3,1
726,3,1,2
727,3,2,2
728,1,2,1
729,3,1,3
730,3,2,1
731,2,3,3
732,1,1,2
733,3,1,2
734,1,3,1
735,2,2,1
736,1,2,1
737,3,1,1
738,1,2,3
739,1,1,1
740,1,3,3
741,3,2,3
742,1,1,1
743,3,1,2
744,1,1,3
745,3,3,1
746,1,3,1
747,3,3,3
748,2,1,3
749,2,1,1
750,1,2,3
751,1,3,3
752,2,1,2
753,2,1,2
754,1,3,3
755,1,1,3
756,3,1,2
757,2,1,3
758,3,1,3
759,3,1,2
760,2,3,3
761,1,1,2
762,3,3,3
763,1,2,2
764,2,1,2
765,2,1,3
766,3,1,1
767,1,1,3
768,3,3,1
769,3,3,1
770,2,1,2
771,1,1,1
772,1,3,3
773,2,2,2
774,3,1,2
775,1,1,2
776,1,1,3
777,2,2,2
778,2,1,2
779,2,2,3
780,1,2,2
781,2,2,3
782,2,2,3
783,3,1,1
784,3,3,1
785,2,2,3
786,2,1,1
787,3,1,1
788,3,2,3
789,2,2,2
790,1,1,1
791,1,1,1
792,1,2,2
793,2,3,2
794,2,3,3
795,1,1,1
796,3,2,2
797,1,2,1
798,3,3,2
799,3,3,2
800,2,1,1
801,2,3,2
802,3,3,3
803,2,2,1
804,2,3,2
805,1,2,3
806,3,3,2
807,2,3,3
808,2,2,2
809,2,3,3
810,3,2,3
811,1,2,3
812,2,2,1
813,3,3,3
814,2,3,1
815,3,3,1
816,3,2,2
817,3,3,2
818,3,2,1
819,3,2,2
820,1,3,2
821,2,1,1
822,1,1,1
823,3,3,2
824,1,2,1
825,1,3,1
826,2,1,1
827,1,2,3
828,3,1,1
829,2,2,3
830,3,3,2
831,1,3,1
832,3,2,3
833,3,3,3
834,1,2,2
835,2,1,1
836,3,2,3
837,1,2,2
838,1,3,1
839,1,1,1
840,1,1,2
841,3,2,1
842,1,3,2
843,1,1,2
844,3,1,2
845,1,3,2
846,1,2,1
847,2,3,2
848,3,3,1
849,3,2,1
850,2,1,3
851,2,2,1
852,3,2,3
853,2,3,3
854,3,2,3
855,1,1,3
856,3,1,3
857,3,3,2
858,3,1,3
859,1,1,2
860,3,3,1
861,3,3,1
862,1,2,1
863,3,2,1
864,1,3,3
865,3,2,2
866,3,3,3
867,1,2,3
868,3,2,3
869,3,1,2
870,2,2,1
871,1,2,2
872,3,3,1
873,1,3,2
874,3,1,2
875,1,2,3
876,3,3,3
877,2,1,2
878,2,3,2
879,1,3,1
880,3,2,1
881,3,1,3
882,2,2,2
883,1,2,1
884,2,2,1
885,2,3,3
886,2,3,3
887,3,1,2
888,1,1,3
889,3,2,1
890,2,1,1
891,3,2,1
892,1,2,3
893,3,3,2
894,2,2,1
895,1,3,2
896,3,1,1
897,3,1,2
898,3,3,2
899,2,1,3
900,2,1,3
901,2,2,2
902,1,2,3
903,1,2,2
904,3,3,1
905,2,1,1
906,2,3,3
907,2,3,3
908,3,1,3
909,1,2,1
910,3,2,1
911,3,2,3
912,2,2,1
913,2,2,2
914,3,1,1
915,1,1,3
916,3,3,1
917,1,2,3
918,3,2,1
919,3,1,1
920,1,3,2
921,2,2,3
922,3,3,2
923,2,1,1
924,1,3,1
925,2,3,2
926,1,1,2
927,1,2,1
928,1,1,3
929,2,3,1
930,2,1,1
931,3,1,1
932,1,3,3
933,2,3,1
934,2,2,1
935,2,3,2
936,2,2,3
937,3,2,3
938,1,3,1
939,2,2,1
940,3,2,2
941,3,1,3
942,1,2,1
943,3,2,2
944,2,3,2
945,3,3,3
946,1,2,2
947,1,2,1
948,2,1,3
949,3,1,2
950,3,2,2
951,3,1,3
952,3,1,3
953,3,2,2
954,3,2,3
955,2,1,2
956,2,2,2
957,2,1,3
958,2,1,1
959,1,1,1
960,1,1,2
961,3,3,3
962,1,1,1
963,2,1,2
964,2,3,3
965,1,2,1
966,2,3,2
967,2,3,2
968,2,2,3
969,2,2,1
970,2,1,2
971,3,3,2
972,3,3,2
973,1,2,1
974,3,2,2
975,3,1,2
976,1,2,3
977,3,1,2
978,3,1,3
979,2,3,3
980,1,2,3
981,3,2,2
982,2,3,2
983,1,2,3
984,1,1,2
985,1,1,1
986,1,3,3
987,3,2,1
988,1,1,3
989,3,1,3
990,3,2,3
991,2,3,2
992,1,1,3
993,3,1,2
994,3,1,3
995,3,3,3
996,2,1,2
997,2,1,2
998,1,2,3
999,2,1,3
1000,3,1,3
