230,2,2,10
231,2,2,1
232,2,1,10
233,1,2,1
234,2,1,2
235,10,1,10
236,10,10,1
237,2,10,1
238,1,2,10
239,2,1,10
240,2,2,10
241,10,1,10
242,1,1,2
243,2,1,1
244,10,2,2
245,10,10,10
246,1,10,1
247,10,1,10
248,2,2,1
249,10,2,1
250,10,2,2
251,2,10,10
252,1,10,10
253,1,2,1
254,1,1,10
255,1,2,10
256,1,2,10
257,2,1,10
258,2,1,2
259,2,2,10
260,10,10,10
261,2,10,10
262,1,10,10
263,1,2,10
264,1,1,1
265,1,10,10
266,2,2,2
267,10,1,2
268,2,2,1
269,1,10,10
270,10,1,2
271,2,1,1
272,1,1,10
273,2,2,1
274,10,10,2
275,10,10,1
276,10,2,2
277,2,1,1
278,10,2,1
279,10,10,1
280,1,10,10
281,1,1,1
282,2,2,1
283,10,2,2
284,2,2,10
285,10,2,10
286,2,1,2
287,1,10,2
288,1,2,1
289,1,10,10
290,2,2,10
291,1,2,2
292,1,2,2
293,1,1,10
294,2,2,2
295,1,1,2
296,1,2,10
297,2,1,2
298,10,10,2
299,10,1,10
300,2,2,2
301,10,2,2
302,1,10,2
303,1,1,10
304,2,10,2
305,10,1,10
306,1,10,2
307,1,2,1
308,2,2,10
309,10,10,10
310,10,2,10
311,1,2,2
312,10,2,1
313,2,10,10
314,2,2,2
315,10,2,10
316,10,1,10
317,10,1,1
318,10,1,1
319,10,10,10
320,1,10,2
321,1,1,10
322,10,1,2
323,10,1,2
324,10,10,10
325,1,1,2
326,10,10,1
327,10,1,1
328,2,1,10
329,1,10,1
330,10,2,10
331,2,1,1
332,1,10,1
333,10,10,10
334,1,2,1
335,1,1,1
336,2,2,10
337,10,2,1
338,10,2,10
339,1,10,1
340,2,2,10
341,1,10,10
342,1,10,10
343,1,10,10
344,10,1,2
345,10,1,1
346,1,2,2
347,10,10,2
348,10,1,2
349,10,2,2
350,10,1,2
351,1,1,10
352,1,2,1
353,2,2,1
354,10,10,2
355,2,10,10
356,10,2,1
357,1,1,2
358,1,1,2
359,10,10,2
360,10,1,10
361,1,2,10
362,2,1,2
363,10,10,10
364,2,2,1
365,1,1,2
366,2,2,1
367,2,10,2
368,2,1,1
369,1,2,10
370,1,1,2
371,2,10,10
372,2,2,2
373,2,2,1
374,2,10,1
375,1,2,1
376,2,1,1
377,1,1,2
378,10,1,2
379,2,2,10
380,1,10,10
381,1,10,1
382,2,10,2
383,2,10,10
384,1,1,2
385,2,2,2
386,2,2,10
387,2,2,2
388,1,10,1
389,10,2,2
390,2,2,2
391,2,1,2
392,10,1,10
393,1,1,1
394,2,10,2
395,10,1,10
396,10,10,2
397,1,1,1
398,1,2,2
399,1,2,10
400,2,1,2
401,1,1,2
402,1,2,1
403,1,2,1
404,1,1,1
405,1,1,1
406,2,10,1
407,10,10,1
408,2,10,10
409,2,1,10
410,2,10,10
411,1,1,2
412,10,2,10
413,10,1,2
414,10,10,2
415,2,1,1
416,1,1,1
417,10,1,10
418,2,1,10
419,1,2,10
420,2,10,10
421,2,10,10
422,2,2,1
423,10,10,2
424,1,1,1
425,2,1,1
426,10,10,2
427,1,10,10
428,2,1,1
429,10,2,2
430,2,1,1
431,10,10,10
432,10,10,1
433,1,2,10
434,1,10,1
435,10,2,2
436,10,10,10
437,10,10,10
438,1,10,10
439,10,1,1
440,1,10,10
441,2,2,1
442,1,2,2
443,10,1,2
444,10,2,1
445,1,2,1
446,2,10,1
447,10,10,10
448,10,2,2
449,1,2,1
450,2,10,2
451,2,10,2
452,2,2,10
453,2,2,10
454,10,10,2
455,2,2,10
456,1,10,2
457,2,10,1
458,1,1,1
459,2,1,10
460,10,2,1
461,2,2,10
462,1,1,1
463,10,2,1
464,1,2,10
465,1,10,2
466,10,2,10
467,1,10,10
468,10,2,2
469,1,10,1
470,1,2,1
471,1,1,1
472,2,1,2
473,1,10,1
474,10,2,1
475,2,1,1
476,10,1,10
477,2,2,2
478,1,1,1
479,1,1,2
480,2,1,10
481,1,1,10
482,2,10,1
483,1,1,1
484,1,2,2
485,2,1,2
486,2,2,1
487,1,2,1
488,2,2,1
489,2,10,1
490,1,1,1
491,1,10,10
492,10,1,10
493,10,1,1
494,2,2,2
495,10,10,10
496,2,1,2
497,1,1,1
498,1,2,2
499,2,10,1
500,10,10,1
501,2,10,10
502,2,2,2
503,1,10,1
504,2,10,10
505,1,10,1
506,1,2,1
507,10,1,1
508,1,2,10
509,10,1,1
510,10,10,1
511,1,10,2
512,1,1,1
513,1,2,2
514,1,10,10
515,10,2,1
516,2,2,2
517,1,10,1
518,2,10,10
519,1,1,10
520,2,10,1
521,10,1,10
522,2,2,1
523,1,1,2
524,2,2,10
525,2,2,10
526,2,10,1
527,10,10,1
528,2,1,10
529,10,10,10
530,1,10,10
531,2,2,10
532,1,2,10
533,2,10,1
534,1,1,1
535,1,1,2
536,2,10,2
537,2,1,2
538,10,2,1
539,1,2,2
540,2,10,2
541,10,2,1
542,1,10,1
543,10,10,10
544,1,1,2
545,10,1,1
546,1,1,1
547,10,10,10
548,10,1,10
549,2,2,2
550,10,2,2
551,2,1,2
552,2,10,2
553,1,10,2
554,10,10,1
555,10,1,10
556,1,10,10
557,1,10,1
558,2,1,1
559,1,2,10
560,1,1,10
561,10,10,1
562,10,1,1
563,1,1,1
564,1,2,10
565,10,2,1
566,10,1,2
567,2,1,2
568,1,2,1
569,2,10,1
570,10,10,10
571,1,2,10
572,1,10,1
573,10,2,10
574,1,1,2
575,10,10,2
576,2,10,10
577,1,10,2
578,2,2,10
579,2,10,1
580,2,2,1
581,1,1,1
582,10,10,1
583,1,2,10
584,2,2,1
585,1,2,10
586,1,1,2
587,2,10,10
588,1,2,10
589,2,2,1
590,1,1,1
591,1,2,10
592,1,1,10
593,2,10,10
594,10,1,1
595,10,2,10
596,2,10,2
597,2,2,10
598,2,10,10
599,1,10,10
600,1,10,10
601,2,2,10
602,1,10,2
603,1,1,1
604,10,10,10
605,10,2,1
606,1,10,10
607,10,1,1
608,10,10,10
609,1,10,10
610,2,2,10
611,10,2,1
612,10,2,10
613,2,1,2
614,1,2,2
615,10,2,1
616,2,1,10
617,10,2,2
618,1,1,1
619,10,1,10
620,2,2,2
621,2,10,2
622,1,1,10
623,10,1,2
624,10,2,1
625,2,10,2
626,1,1,2
627,1,10,2
628,1,2,2
629,1,1,1
630,10,1,1
631,1,1,1
632,10,2,1
633,1,10,2
634,1,2,1
635,2,1,2
636,10,2,2
637,10,10,1
638,10,10,2
639,2,2,2
640,2,1,10
641,2,1,1
642,10,10,10
643,10,2,10
644,2,2,1
645,1,10,10
646,10,10,2
647,2,1,1
648,2,10,1
649,2,2,10
650,2,10,1
651,1,2,2
652,10,10,1
653,10,1,1
654,10,2,10
655,10,1,10
656,2,10,1
657,1,10,10
658,10,2,2
659,1,10,10
660,10,2,1
661,1,1,2
662,10,1,10
663,10,2,2
664,2,1,2
665,10,10,2
666,1,1,2
667,2,10,10
668,10,1,10
669,1,1,2
670,10,2,10
671,1,10,10
672,2,1,1
673,2,1,10
674,1,10,10
675,10,10,10
676,2,1,1
677,10,2,2
678,10,1,1
679,10,10,2
680,10,10,10
681,10,10,10
682,10,10,1
683,10,10,2
684,2,10,1
685,1,1,2
686,1,2,1
687,1,1,2
688,1,1,10
689,10,1,1
690,2,1,1
691,1,10,1
692,1,1,10
693,1,10,10
694,10,2,1
695,10,1,1
696,10,10,2
697,2,1,1
698,10,10,1
699,10,1,10
700,1,2,1
701,2,10,2
702,1,10,10
703,1,10,10
704,2,2,1
705,1,2,2
706,2,2,2
707,2,1,10
708,1,2,10
709,2,10,1
710,2,1,2
711,2,2,2
712,2,1,1
713,2,1,2
714,1,1,10
715,10,2,1
716,1,2,1
717,10,1,2
718,10,2,10
719,1,1,1
720,1,10,10
721,1,1,10
722,2,1,1
723,2,1,1
724,10,10,10
725,2,10,1
726,10,1,2
727,10,2,2
728,1,2,1
729,10,1,10
730,10,2,1
731,2,10,10
732,1,1,2
733,10,1,2
734,1,10,1
735,2,2,1
736,1,2,1
737,10,1,1
738,1,2,10
739,1,1,1
740,1,10,10
741,10,2,10
742,1,1,1
743,10,1,2
744,1,1,10
745,10,10,1
746,1,10,1
747,10,10,10
748,2,1,10
749,2,1,1
750,1,2,10
751,1,10,10
752,2,1,2
753,2,1,2
754,1,10,10
755,1,1,10
756,10,1,2
757,2,1,10
758,10,1,10
759,10,1,2
760,2,10,10
761,1,1,2
762,10,10,10
763,1,2,2
764,2,1,2
765,2,1,10
766,10,1,1
767,1,1,10
768,10,10,1
769,10,10,1
770,2,1,2
771,1,1,1
772,1,10,10
773,2,2,2
774,10,1,2
775,1,1,2
776,1,1,10
777,2,2,2
778,2,1,2
779,2,2,10
780,1,2,2
781,2,2,10
782,2,2,10
783,10,1,1
784,10,10,1
785,2,2,10
786,2,1,1
787,10,1,1
788,10,2,10
789,2,2,2
790,1,1,1
791,1,1,1
792,1,2,2
793,2,10,2
794,2,10,10
795,1,1,1
796,10,2,2
797,1,2,1
798,10,10,2
799,10,10,2
800,2,1,1
801,2,10,2
802,10,10,10
803,2,2,1
804,2,10,2
805,1,2,10
806,10,10,2
807,2,10,10
808,2,2,2
809,2,10,10
810,10,2,10
811,1,2,10
812,2,2,1
813,10,10,10
814,2,10,1
815,10,10,1
816,10,2,2
817,10,10,2
818,10,2,1
819,10,2,2
820,1,10,2
821,2,1,1
822,1,1,1
823,10,10,2
824,1,2,1
825,1,10,1
826,2,1,1
827,1,2,10
828,10,1,1
829,2,2,10
830,10,10,2
831,1,10,1
832,10,2,10
833,10,10,10
834,1,2,2
835,2,1,1
836,10,2,10
837,1,2,2
838,1,10,1
839,1,1,1
840,1,1,2
841,10,2,1
842,1,10,2
843,1,1,2
844,10,1,2
845,1,10,2
846,1,2,1
847,2,10,2
848,10,10,1
849,10,2,1
850,2,1,10
851,2,2,1
852,10,2,10
853,2,10,10
854,10,2,10
855,1,1,10
856,10,1,10
857,10,10,2
858,10,1,10
859,1,1,2
860,10,10,1
861,10,10,1
862,1,2,1
863,10,2,1
864,1,10,10
865,10,2,2
866,10,10,10
867,1,2,10
868,10,2,10
869,10,1,2
870,2,2,1
871,1,2,2
872,10,10,1
873,1,10,2
874,10,1,2
875,1,2,10
876,10,10,10
877,2,1,2
878,2,10,2
879,1,10,1
880,10,2,1
881,10,1,10
882,2,2,2
883,1,2,1
884,2,2,1
885,2,10,10
886,2,10,10
887,10,1,2
888,1,1,10
889,10,2,1
890,2,1,1
891,10,2,1
892,1,2,10
893,10,10,2
894,2,2,1
895,1,10,2
896,10,1,1
897,10,1,2
898,10,10,2
899,2,1,10
900,2,1,10
901,2,2,2
902,1,2,10
903,1,2,2
904,10,10,1
905,2,1,1
906,2,10,10
907,2,10,10
908,10,1,10
909,1,2,1
910,10,2,1
911,10,2,10
912,2,2,1
913,2,2,2
914,10,1,1
915,1,1,10
916,10,10,1
917,1,2,10
918,10,2,1
919,10,1,1
920,1,10,2
921,2,2,10
922,10,10,2
923,2,1,1
924,1,10,1
925,2,10,2
926,1,1,2
927,1,2,1
928,1,1,10
929,2,10,1
930,2,1,1
931,10,1,1
932,1,10,10
933,2,10,1
934,2,2,1
935,2,10,2
936,2,2,10
937,10,2,10
938,1,10,1
939,2,2,1
940,10,2,2
941,10,1,10
942,1,2,1
943,10,2,2
944,2,10,2
945,10,10,10
946,1,2,2
947,1,2,1
948,2,1,10
949,10,1,2
950,10,2,2
951,10,1,10
952,10,1,10
953,10,2,2
954,10,2,10
955,2,1,2
956,2,2,2
957,2,1,10
958,2,1,1
959,1,1,1
960,1,1,2
961,10,10,10
962,1,1,1
963,2,1,2
964,2,10,10
965,1,2,1
966,2,10,2
967,2,10,2
968,2,2,10
969,2,2,1
970,2,1,2
971,10,10,2
972,10,10,2
973,1,2,1
974,10,2,2
975,10,1,2
976,1,2,10
977,10,1,2
978,10,1,10
979,2,10,10
980,1,2,10
981,10,2,2
982,2,10,2
983,1,2,10
984,1,1,2
985,1,1,1
986,1,10,10
987,10,2,1
988,1,1,10
989,10,1,10
990,10,2,10
991,2,10,2
992,1,1,10
993,10,1,2
994,10,1,10
995,10,10,10
996,2,1,2
997,2,1,2
998,1,2,10
999,2,1,10
1000,10,1,10
